id,size,xpos,ypos,zpos,xsize,ysize,zsize,weightedx,weightedy,weightedz,minaxis,medaxis,majaxis,eccentricity,elongation,orientation,integratedintensty,sigma,seedIntensity,seedScale,minIntensityForeground,maxIntensityForeground,minIntensityBackground,maxIntensityBackground,volumeForeground,volumeBackground,foregroundIntensity,backgroundIntensity,fg/bg ratio,integratedGradientMag
12721,17628,1803,973,983,34,33,35,0,0,0,26.5171,29.7478,31.1402,0.453223,1.12183,0.923222,2740.12,0,0.279248,9,0.104081,0.304298,0.0520279,0.354499,17628,421348,0.155441,0.0915774,1.69737,176.245
12785,13525,1775,523,989,32,33,33,0,0,0,20.9423,28.6633,32.4101,0.682772,1.36868,-1.60751,2041.87,0,0.314688,9,0.100661,0.349613,0.048273,0.31011,13525,425451,0.150969,0.0866721,1.74184,162.186
12849,16871,1838,962,993,32,33,34,0,0,0,24.5417,30.8889,30.9796,0.607247,1.25863,0.438044,3043.03,0,0.307692,9,0.114729,0.354499,0.0476301,0.346861,16871,422105,0.18037,0.0802324,2.24809,237.262
12913,12695,1348,519,997,31,31,32,0,0,0,21.7696,25.3238,32.5223,0.510881,1.16326,-1.79028,2486.22,0,0.290461,9,0.124733,0.418255,0.0519507,0.492555,12695,426281,0.195843,0.0928266,2.10977,233.138
12977,13559,1404,31,1004,32,28,32,0,0,0,23.2942,26.7347,30.896,0.490736,1.1477,0.413621,2283.04,0,0.229226,9,0.106705,0.448268,0.0433351,0.695214,13559,373433,0.168378,0.0887167,1.89793,214.879
13041,15318,1699,356,1005,33,30,35,0,0,0,24.5996,27.6055,32.2227,0.453783,1.12219,-0.312426,2457.77,0,0.260448,9,0.104339,0.367333,0.0468328,0.366587,15318,423658,0.160449,0.077197,2.07844,199.061
13105,14168,1731,156,1009,33,33,33,0,0,0,24.3017,26.4274,31.4308,0.392947,1.08748,-1.35124,961.902,0,0.101124,9,0.0560399,0.197336,0.0440295,0.49811,14168,424808,0.0678925,0.065281,1.04,52.3071
13169,15158,1458,23,1014,32,33,33,0,0,0,24.9019,26.7986,31.6547,0.36952,1.07617,0.862207,1559.7,0,0.153795,9,0.071728,0.277936,0.0398889,0.484762,15158,337178,0.102896,0.0722187,1.42479,124.106
13233,17320,1492,870,1019,34,33,33,0,0,0,27.6609,29.1423,29.9409,0.31477,1.05355,-1.85111,1604.25,0,0.14932,9,0.0704421,0.170923,0.0478358,0.340252,17320,421656,0.0926243,0.07666,1.20825,83.7207
13297,10038,1519,6,1027,34,17,34,0,0,0,16.7025,29.7975,30.1195,0.828131,1.78401,0.00599637,512.054,0,0.0734768,9,0.0443896,0.0857444,0.0374714,0.30188,10038,209450,0.0510115,0.0601896,0.847514,11.496
13361,18319,1799,1129,1047,35,34,32,0,0,0,25.317,31.4957,31.893,0.594869,1.24406,-2.30877,5237.4,0,0.431474,9,0.166808,0.446828,0.0451097,0.43384,18319,386001,0.2859,0.107108,2.66927,363.894
13425,9827,1324,733,1072,33,35,18,0,0,0,16.6129,28.3758,30.6909,0.810702,1.70806,3.13157,510.299,0,0.0508706,9,0.0476043,0.0585603,0,0.103541,9827,215437,0.0519283,0.046248,1.12282,12.2575
50,9809,709,812,6,33,35,18,0,0,0,16.6789,28.4012,30.5589,0.809399,1.70283,-3.13839,484.662,0,0.0491989,9,0.0449554,0.0534938,0,0.0554741,9809,209679,0.0494099,0.04298,1.1496,12.0422
114,17181,741,743,32,34,35,33,0,0,0,25.2184,30.9201,31.2222,0.578618,1.22609,3.08255,856.514,0,0.0503305,9,0.045444,0.055397,0,0.0558342,17181,381363,0.0498524,0.0343266,1.4523,26.3808
178,17229,82,569,52,34,35,34,0,0,0,25.2575,30.9759,31.2153,0.578907,1.2264,2.99009,870.174,0,0.0516935,9,0.0461384,0.0554998,0,0.0566572,17229,421747,0.0505064,0.0319939,1.57862,26.7477
242,13620,573,1150,74,32,29,33,0,0,0,24.7635,26.1318,29.9944,0.319339,1.05525,3.0092,1508.96,0,0.20073,9,0.0781318,0.289638,0.0448782,0.408816,13620,402252,0.11079,0.0721294,1.53599,130.281
306,17382,127,637,89,34,35,33,0,0,0,25.2346,31.2063,31.2861,0.588306,1.23665,0.582894,910.448,0,0.0531595,9,0.0467299,0.0603349,0,0.194995,17382,421594,0.0523786,0.0328651,1.59375,28.1938
370,15928,832,863,106,33,34,32,0,0,0,23.1426,30.8137,32.0132,0.660247,1.33147,-1.62261,1711.98,0,0.190366,9,0.0540853,0.341666,0,0.491552,15928,423048,0.107482,0.0647734,1.65935,175.904
434,9076,576,806,112,33,23,31,0,0,0,18.8755,23.4007,30.4753,0.591071,1.23974,2.22841,912.35,0,0.204022,9,0.0728339,0.278862,0.0451611,0.456549,9076,429900,0.100523,0.0684209,1.46919,89.5092
498,11277,454,902,118,31,32,33,0,0,0,21.8527,27.461,29.6658,0.605599,1.25664,0.400238,1745.15,0,0.299488,9,0.100301,0.392408,0.0444924,0.372245,11277,427699,0.154753,0.0679205,2.27844,182.775
562,19972,219,225,124,35,35,35,0,0,0,29.7933,29.9883,30.7168,0.11387,1.00655,1.02497,1084.56,0,0.0815523,9,0.0456498,0.0941028,0,0.72317,19972,419004,0.0543042,0.0588268,0.92312,28.2013
626,16797,172,1041,126,34,33,33,0,0,0,24.3311,31.0412,31.7447,0.620974,1.27579,1.76263,1634.59,0,0.207443,9,0.0512306,0.256359,0,0.361881,16797,422179,0.0973147,0.047515,2.04808,153.966
690,9070,265,964,133,30,23,31,0,0,0,19.1412,24.7495,29.1764,0.633922,1.293,2.93385,1405.45,0,0.24638,9,0.101818,0.359617,0.0465756,0.395777,9070,429906,0.154956,0.0779457,1.988,149.857
754,4432,757,4,140,30,16,33,0,0,0,12.6881,25.2586,31.3483,0.864676,1.99073,0.320614,507.59,0,0.322223,9,0.0803179,0.375794,0.0455726,0.496978,4432,215056,0.114529,0.0746313,1.53459,61.3773
818,11319,664,537,141,28,27,33,0,0,0,20.9303,24.3243,31.4129,0.509502,1.16216,-2.38885,1571.87,0,0.206491,9,0.0930741,0.366921,0.0464728,0.597819,11319,427657,0.13887,0.0746932,1.85921,163.985
882,4379,368,138,145,23,25,29,0,0,0,16.015,18.4996,26.8019,0.500567,1.15514,-0.15369,1032.62,0,0.409433,9,0.140807,0.569452,0.0445953,0.623254,4379,434597,0.235811,0.0733864,3.21329,158.531
946,15061,762,948,147,33,30,33,0,0,0,22.8971,29.6097,31.5908,0.634044,1.29316,0.217612,2679.06,0,0.273179,9,0.114549,0.447702,0.0487617,0.356094,15061,423915,0.177881,0.0984458,1.80689,239.982
1010,10258,659,993,152,26,27,34,0,0,0,21.6791,21.8959,30.9739,0.140373,1.01,-0.594161,1410.68,0,0.215827,9,0.0933313,0.239899,0.0481187,0.36561,10258,428718,0.13752,0.0672625,2.04453,125.148
1074,14992,890,1173,156,35,24,34,0,0,0,24.2335,27.0548,33.0117,0.444623,1.11642,2.7148,1736.26,0,0.16776,9,0.0598462,0.208394,0,0.374045,14992,250704,0.115813,0.0640164,1.80911,132.886
1138,15530,901,685,162,34,33,32,0,0,0,22.4216,30.902,32.0401,0.688147,1.37822,1.82962,1804.01,0,0.240182,9,0.0600777,0.331327,0,0.530103,15530,423446,0.116163,0.054876,2.11683,172.119
1202,16471,743,884,164,35,31,32,0,0,0,26.2385,28.3763,31.3054,0.380794,1.08148,-1.23198,2737.29,0,0.196718,9,0.108428,0.283029,0.049096,0.514801,16471,422505,0.166189,0.106269,1.56384,193.851
1266,14768,741,1127,168,34,29,33,0,0,0,24.2149,29.1905,29.5215,0.558436,1.20548,-1.52363,1761.8,0,0.168634,9,0.0854872,0.22632,0.0506391,0.333462,14768,424208,0.119298,0.0856528,1.39281,128.334
1330,6885,561,416,173,25,21,31,0,0,0,17.7289,18.8714,29.1964,0.342658,1.06444,-2.10625,1236.17,0,0.223697,9,0.114883,0.429365,0.04745,0.539207,6885,432091,0.179546,0.0738485,2.43127,153.864
1394,12067,436,990,176,29,27,33,0,0,0,24.013,24.4951,28.8229,0.197417,1.02008,-0.50176,1422.82,0,0.237302,9,0.0850243,0.281614,0.0509991,0.463236,12067,426909,0.11791,0.0829183,1.422,118.652
1458,16448,321,930,181,32,32,34,0,0,0,26.1366,28.7153,30.8045,0.414173,1.09866,-1.37946,2611.73,0,0.233547,9,0.10349,0.31317,0.0485559,0.396009,16448,422528,0.158787,0.0824014,1.927,199.56
1522,14980,798,1171,184,32,27,33,0,0,0,25.7082,26.8969,31.2275,0.293992,1.04624,2.47102,1973.86,0,0.230821,9,0.0908623,0.259779,0.049096,0.289432,14980,279596,0.131766,0.0771717,1.70744,139.818
1586,9716,473,283,192,33,23,31,0,0,0,18.7165,26.4234,30.2769,0.705881,1.41177,0.393864,1659.58,0,0.272458,9,0.110022,0.34663,0.0481701,0.558805,9716,429260,0.170808,0.0850189,2.00906,181.95
1650,17193,261,162,195,33,34,35,0,0,0,26.3528,29.8005,31.4479,0.466903,1.13083,0.052574,2335.45,0,0.560219,9,0.0700049,0.628449,0,0.693259,17193,421783,0.135837,0.0713996,1.90249,328.077
1714,14338,434,569,199,32,29,33,0,0,0,24.0954,27.4983,30.4658,0.481856,1.14123,0.377764,1900.29,0,0.2077,9,0.0914538,0.300671,0.0491989,0.489957,14338,424638,0.132535,0.100392,1.32018,154.298
1778,14032,534,525,202,32,31,33,0,0,0,23.0726,27.0685,32.4861,0.522929,1.17319,-2.88609,2578.56,0,0.24296,9,0.117455,0.447573,0.0498933,0.55613,14032,424944,0.183763,0.0878912,2.0908,250.074
1842,19974,908,1126,206,35,33,35,0,0,0,29.4145,30.2553,30.8385,0.234114,1.02859,-2.60261,2743.73,0,0.236016,9,0.0692076,0.266312,0,0.391997,19974,419002,0.137365,0.109213,1.25778,197.069
1906,18366,321,422,211,35,33,33,0,0,0,27.449,30.2675,30.9114,0.421389,1.10268,-2.23937,2911.97,0,0.204177,9,0.0808065,0.582645,0,0.625595,18366,420610,0.158552,0.0926197,1.71186,310.704
1970,18676,815,1046,215,35,33,34,0,0,0,27.3258,30.4739,31.3811,0.44265,1.11521,0.214292,3930.64,0,0.350745,9,0.133709,0.375665,0.0555513,0.389759,18676,420300,0.210465,0.116004,1.81428,259.517
2034,15051,849,251,220,32,32,33,0,0,0,24.8496,27.4163,31.8498,0.422459,1.10329,-0.0765983,2446.53,0,0.220276,9,0.108094,0.392048,0.0516421,0.471826,15051,423925,0.162549,0.0996322,1.63149,202.461
2098,20829,357,887,224,34,34,35,0,0,0,30.3058,30.4044,30.9898,0.0804641,1.00325,-1.3463,2461.82,0,0.213512,9,0.0597433,0.252733,0,0.413034,20829,418147,0.118191,0.0913379,1.294,206.947
2162,10328,570,594,227,29,26,34,0,0,0,19.9658,25.5673,29.5216,0.624645,1.28056,-0.112549,1534.11,0,0.215441,9,0.0995036,0.282411,0.0498675,0.395931,10328,428648,0.148539,0.084379,1.76037,145.697
2226,10468,398,928,231,31,26,31,0,0,0,19.8433,26.8573,28.4019,0.673878,1.35347,0.358284,1604.22,0,0.323046,9,0.10331,0.362472,0.0524651,0.422935,10468,428508,0.15325,0.0917218,1.67082,158.638
2290,11727,547,794,236,33,27,33,0,0,0,19.4369,29.0482,30.7296,0.743151,1.49449,-0.144946,2222.08,0,0.302754,9,0.122444,0.388602,0.0532623,0.420929,11727,427249,0.189484,0.0915845,2.06896,208.655
2354,20440,956,774,241,34,34,35,0,0,0,29.8835,30.4133,30.8732,0.185843,1.01773,-0.0308457,2723.32,0,0.246637,9,0.066893,0.302986,0,0.377697,20440,418536,0.133235,0.0999964,1.3324,201.068
2418,16405,1004,816,248,34,33,33,0,0,0,24.0818,30.5245,31.8131,0.614481,1.26754,-1.54578,1994.26,0,0.257105,9,0.0618779,0.355811,0,0.439498,16405,422571,0.121564,0.067747,1.79438,178.578
2482,17713,827,968,251,32,33,35,0,0,0,26.5982,29.837,31.3405,0.453122,1.12177,2.35557,3274.47,0,0.2856,9,0.118792,0.313376,0.0518221,0.350693,17713,421263,0.184862,0.10412,1.77546,214.513
2546,12712,564,799,254,33,29,33,0,0,0,20.251,26.9716,33.5255,0.660501,1.33187,-2.70E-05,2516.76,0,0.299745,9,0.126405,0.398323,0.0532623,0.388602,12712,426264,0.197983,0.0863039,2.29402,238.914
2610,20463,958,479,259,35,33,35,0,0,0,29.1622,30.8552,31.1942,0.326693,1.05806,-0.423996,2689.89,0,0.279942,9,0.0659928,0.327933,0,0.361366,20463,418513,0.131452,0.0894047,1.4703,225.907
2674,16325,611,1090,263,33,30,33,0,0,0,26.3689,28.5343,30.2959,0.382114,1.08212,0.276281,1872,0,0.210941,9,0.0841499,0.23401,0.0522851,0.361726,16325,422651,0.114671,0.0840055,1.36504,116.858
2738,9257,451,6,268,33,17,33,0,0,0,16.3592,30.0474,30.2356,0.838795,1.83672,0.0442506,527.723,0,0.0793406,9,0.0529023,0.0842785,0.0487102,0.530232,9257,210231,0.057008,0.0639341,0.891669,12.6083
2802,8847,418,273,272,29,27,31,0,0,0,18.324,22.8018,30.792,0.595143,1.24437,-1.83911,2260.82,0,0.487462,9,0.154618,0.610498,0.051102,0.638094,8847,430129,0.255547,0.0924803,2.76326,271.387
2866,7649,769,6,277,32,18,32,0,0,0,16.2986,22.594,31.9385,0.692554,1.38626,0.114283,1672.59,0,0.358203,9,0.1352,0.398838,0.0505105,0.46892,7649,211839,0.218668,0.0972894,2.2476,144.787
2930,15978,406,434,281,33,31,34,0,0,0,24.2969,29.2317,32.3131,0.555998,1.2031,0.0984494,2332.11,0,0.407967,9,0.074557,0.569709,0,0.564566,15978,422998,0.145958,0.0878835,1.66081,304.466
2994,18904,1046,71,286,34,33,34,0,0,0,27.8387,30.3321,31.0727,0.397052,1.08957,2.00863,2146.47,0,0.237765,9,0.0578402,0.374714,0,0.519456,18904,420072,0.113546,0.053941,2.105,230.503
3058,14194,600,28,291,33,31,31,0,0,0,24.9835,27.0794,30.2078,0.385758,1.08389,-0.934797,1965.32,0,0.216521,9,0.0941543,0.462053,0.0495846,0.604223,14194,361246,0.138461,0.092244,1.50103,190.54
3122,5544,783,1179,293,32,11,32,0,0,0,10.8077,26.7804,29.7295,0.91495,2.47791,0.0785542,649.505,0,0.220122,9,0.0855644,0.220585,0.0527223,0.277988,5544,219720,0.117155,0.0789753,1.48343,52.1922
3186,12582,599,981,297,31,29,34,0,0,0,20.6361,27.8605,31.8898,0.671845,1.35009,2.68608,2070.45,0,0.24314,9,0.11028,0.283774,0.0543682,0.582542,12582,426394,0.164556,0.118221,1.39194,155.966
3250,12719,497,884,302,31,25,35,0,0,0,20.3168,26.5892,33.6089,0.645098,1.30873,0.450364,2579.08,0,0.321786,9,0.129105,0.378932,0.0550369,0.379883,12719,426257,0.202774,0.0910524,2.227,215.868
3314,11421,716,162,306,32,24,34,0,0,0,20.1508,24.0896,33.7074,0.547974,1.19546,0.324557,2174.25,0,0.222591,9,0.120001,0.432117,0.0494303,0.48934,11421,427555,0.190373,0.0849142,2.24194,216.001
3378,13730,949,232,312,32,30,33,0,0,0,24.1687,25.473,32.0982,0.315887,1.05397,-2.1422,2079.02,0,0.275776,9,0.10295,0.353831,0.0532623,0.46465,13730,425246,0.151422,0.101387,1.4935,168.892
3442,18171,406,845,316,35,33,33,0,0,0,27.0606,29.896,31.5965,0.425072,1.10478,-0.897629,2490.12,0,0.313196,9,0.0691305,0.343492,0,0.366561,18171,420805,0.137038,0.0569774,2.40513,226.493
3506,14211,579,275,323,32,30,33,0,0,0,23.0301,28.4181,30.5402,0.585873,1.23395,2.83067,1802.58,0,0.196718,9,0.0897822,0.262403,0.0522079,0.443201,14211,424765,0.126845,0.0863329,1.46925,142.465
3570,13822,475,1175,326,35,21,35,0,0,0,20.2206,31.5548,31.7782,0.767701,1.56053,3.04245,1745.44,0,0.189929,9,0.0721652,0.23635,0,0.349073,13822,228770,0.12628,0.106399,1.18685,95.437
3634,16618,636,709,330,34,31,33,0,0,0,25.3046,29.4343,31.2231,0.510806,1.1632,2.7009,2257.39,0,0.224443,9,0.0953887,0.292827,0.0543425,0.35846,16618,422358,0.13584,0.0999992,1.35841,155.888
3698,8109,422,1177,332,34,17,32,0,0,0,16.6412,23.7294,31.4524,0.712875,1.42594,0.36314,568.672,0,0.196461,9,0.0517964,0.237173,0,0.326518,8109,217155,0.0701286,0.0572632,1.22467,43.1122
3762,17633,580,881,339,34,33,34,0,0,0,26.8642,29.4217,31.3916,0.407799,1.0952,-2.54963,3355.19,0,0.251961,9,0.122161,0.340432,0.0546511,0.345961,17633,421343,0.190279,0.0981822,1.93802,217.452
3826,13794,881,374,342,33,30,33,0,0,0,22.9961,27.7953,31.1495,0.561707,1.2087,2.51181,1972.55,0,0.356428,9,0.100172,0.390891,0.0558856,0.550035,13794,425182,0.143001,0.105481,1.35571,168.656
3890,17465,930,728,347,34,33,35,0,0,0,26.7113,29.7207,30.6312,0.438476,1.11267,-0.863865,2787.55,0,0.253324,9,0.107605,0.297456,0.0538796,0.429648,17465,421511,0.159608,0.0997185,1.60059,173.978
3954,10518,972,25,354,30,24,32,0,0,0,20.848,24.3484,29.4488,0.516588,1.16791,3.08184,1697.87,0,0.203534,9,0.106448,0.394723,0.0497647,0.537639,10518,353370,0.161425,0.0777547,2.07608,181.235
4018,13799,678,781,356,32,27,33,0,0,0,22.8881,27.6895,31.0387,0.562791,1.20978,0.160483,1925.86,0,0.247795,9,0.0980634,0.272561,0.0552169,0.319677,13799,425177,0.139566,0.090873,1.53583,151.638
4082,20584,478,754,361,34,33,34,0,0,0,29.7451,30.5821,31.0471,0.232355,1.02814,0.26001,2626.13,0,0.302497,9,0.063884,0.35918,0,0.445902,20584,418392,0.127581,0.0797981,1.5988,214.056
4146,14381,882,208,367,33,28,33,0,0,0,23.1602,29.0209,30.764,0.602588,1.25305,-0.383294,2855.72,0,0.28092,9,0.126585,0.395803,0.0536481,0.430137,14381,424595,0.198576,0.089858,2.20988,264.481
4210,14750,912,696,371,32,29,33,0,0,0,24.9876,28.5422,28.9601,0.48329,1.14226,-3.08515,1902.74,0,0.226654,9,0.091531,0.248489,0.0538796,0.316719,14750,424226,0.128999,0.0921751,1.3995,146.058
4274,19679,1097,763,374,34,33,34,0,0,0,28.7992,30.4991,30.8497,0.329188,1.05903,0.325709,3213.92,0,0.386467,9,0.0823496,0.401512,0,0.466039,19679,419297,0.163317,0.0974803,1.67538,281.756
4338,14818,748,21,378,32,28,33,0,0,0,24.5133,28.4247,29.5806,0.506238,1.15956,-2.88175,1722.06,0,0.149294,9,0.0841499,0.236299,0.050922,0.565311,14818,320190,0.116214,0.0920044,1.26313,124.753
4402,21253,500,489,384,35,35,35,0,0,0,30.3994,30.8665,31.0563,0.173308,1.01536,-2.24635,2566.45,0,0.160096,9,0.0685904,0.337551,0,0.64298,21253,417723,0.120757,0.0767458,1.57347,197.737
4466,13082,574,197,388,33,25,33,0,0,0,22.2415,27.8391,29.6897,0.601425,1.25168,-3.11769,1796.35,0,0.213229,9,0.0963146,0.412417,0.0545483,0.611604,13082,425894,0.137314,0.101616,1.35131,166.776
4530,14584,1041,959,394,34,29,33,0,0,0,22.5256,28.931,31.9846,0.627521,1.28436,-1.09072,2623.33,0,0.287581,9,0.116092,0.321194,0.0518736,0.384847,14584,424392,0.179877,0.0705079,2.55116,212.634
4594,10785,935,643,398,32,25,33,0,0,0,19.0219,27.711,29.7171,0.727187,1.45679,2.89965,2118.14,0,0.392022,9,0.127228,0.434663,0.0567086,0.329707,10785,428191,0.196397,0.0910574,2.15685,209.171
4658,16250,921,720,402,33,33,33,0,0,0,27.0058,28.3981,29.6526,0.309285,1.05156,-1.73962,2175.97,0,0.254867,9,0.0960831,0.305789,0.0571972,0.315588,16250,422726,0.133906,0.091222,1.46791,153.604
4722,20541,566,827,406,35,34,35,0,0,0,29.7424,30.5564,31.0125,0.22928,1.02737,2.25571,3520.52,0,0.279428,9,0.0862331,0.322172,0,0.369879,20541,418435,0.17139,0.117655,1.45672,228.123
4786,16910,993,1138,411,33,33,33,0,0,0,27.2195,28.9756,29.783,0.342844,1.06452,-0.524686,2179.98,0,0.208446,9,0.091531,0.240799,0.0538539,0.343698,16910,422066,0.128917,0.0895118,1.44022,154.798
4850,11831,1035,1121,416,31,29,33,0,0,0,23.2913,26.4242,27.7163,0.472298,1.13451,-0.631259,1741.19,0,0.269938,9,0.0998637,0.283877,0.0515392,0.312167,11831,427145,0.147172,0.0768856,1.91416,151.104
4914,14714,1118,551,421,29,30,35,0,0,0,24.458,26.67,32.4073,0.398745,1.09044,3.08816,2112.71,0,0.228403,9,0.10061,0.250315,0.0566829,0.365404,14714,424262,0.143585,0.0903181,1.58977,138.315
4978,14969,712,847,425,33,31,33,0,0,0,23.663,28.636,31.0379,0.563174,1.21016,2.79227,2024.65,0,0.240671,9,0.0970604,0.263869,0.0573773,0.455237,14969,424007,0.135256,0.105536,1.28162,144.611
5042,6565,1133,135,430,27,18,31,0,0,0,15.6809,20.0407,29.2876,0.622709,1.27803,-3.12107,1219.84,0,0.254044,9,0.119075,0.381272,0.0494046,0.449811,6565,432411,0.185809,0.069087,2.6895,144.346
5106,15810,549,268,432,33,29,35,0,0,0,24.2351,29.463,31.3745,0.568676,1.21571,-0.465991,2997.32,0,0.378777,9,0.0962631,0.435949,0,0.645732,15810,423166,0.189584,0.0618947,3.06301,351.509
5170,11695,1078,591,437,28,29,33,0,0,0,22.8019,24.3405,29.5522,0.349898,1.06748,1.62406,1699.35,0,0.244168,9,0.101175,0.255484,0.0564257,0.343543,11695,427281,0.145306,0.0859206,1.69116,131.057
5234,17647,862,741,441,33,33,34,0,0,0,28.2388,28.8306,30.0686,0.201577,1.02096,1.94605,2289.14,0,0.212021,9,0.0935885,0.251035,0.0565543,0.404084,17647,421329,0.129719,0.104788,1.23791,148.954
5298,17954,1186,359,448,33,34,35,0,0,0,27.7411,29.5342,31.0729,0.343131,1.06464,-0.606002,3453.46,0,0.349999,9,0.0974976,0.475349,0,0.446519,17954,421022,0.19235,0.0962212,1.99904,321.22
5362,11917,1173,71,452,29,28,33,0,0,0,21.9449,24.1663,31.4069,0.418794,1.10122,-0.610941,1564.5,0,0.174344,9,0.0907337,0.320809,0.0492246,0.501839,11917,427059,0.131283,0.0786021,1.67022,146.198
5426,20479,1193,139,456,35,33,34,0,0,0,29.7337,30.4015,31.0737,0.208449,1.02246,-1.74267,2721.31,0,0.291078,9,0.067716,0.370085,0,0.564051,20479,418497,0.132883,0.0889053,1.49465,218.348
5490,17247,1096,541,460,33,33,34,0,0,0,27.6875,28.8921,30.3232,0.285739,1.04351,-0.291273,2421.91,0,0.219247,9,0.0983978,0.26464,0.055577,0.39534,17247,421729,0.140425,0.0948741,1.48012,143.563
5554,21322,606,704,465,35,34,35,0,0,0,30.233,30.9102,31.2862,0.208177,1.0224,0.701245,2387.63,0,0.19767,9,0.0668673,0.257105,0,0.427256,21322,417654,0.111979,0.0817315,1.37009,149.96
5618,14750,663,807,469,33,30,33,0,0,0,24.291,28.664,30.4665,0.530894,1.18003,-0.740881,2556.83,0,0.261605,9,0.117352,0.321709,0.0600777,0.385027,14750,424226,0.173344,0.117977,1.46931,182.276
5682,15384,1159,921,475,28,33,34,0,0,0,22.0272,31.0423,31.7425,0.704618,1.40927,-1.56317,3344.5,0,0.320011,9,0.138235,0.357817,0.0571458,0.47432,15384,423592,0.217401,0.129919,1.67335,209.049
5746,15378,1194,1135,479,32,32,35,0,0,0,24.8611,27.3461,32.0965,0.416513,1.09995,2.92902,1931.36,0,0.184014,9,0.088702,0.228377,0.0515392,0.261605,15378,423598,0.125592,0.0833896,1.50609,123.006
5810,12073,927,126,485,29,25,33,0,0,0,22.1284,25.0228,30.3957,0.46686,1.1308,-2.73551,1777.83,0,0.29203,9,0.0994008,0.466245,0.0511792,0.493095,12073,426903,0.147257,0.085181,1.72876,179.474
5874,18613,1292,79,490,35,33,35,0,0,0,27.8879,30.391,30.8616,0.397418,1.08975,-0.356081,2335.58,0,0.393951,9,0.0632667,0.420518,0,0.467068,18613,420363,0.125481,0.058886,2.13092,275.249
5938,15330,1114,361,496,33,30,33,0,0,0,25.5325,27.1683,31.2718,0.341753,1.06407,-2.59472,2210.13,0,0.288841,9,0.0996065,0.316231,0.053571,0.448062,15330,423646,0.14417,0.0892924,1.61459,165.307
6002,16645,625,913,498,34,34,33,0,0,0,24.8286,30.7587,31.0228,0.590271,1.23884,1.02483,1147.83,0,0.0833012,9,0.0595119,0.143225,0,0.386364,16645,422331,0.0689597,0.0572869,1.20376,46.0232
6066,14594,1100,435,505,32,29,34,0,0,0,25.1114,25.7865,31.5721,0.227314,1.02688,0.655934,2528.57,0,0.268292,9,0.113957,0.33786,0.0535967,0.378212,14594,424382,0.173261,0.0828969,2.09008,187.207
6130,16893,775,657,508,32,33,33,0,0,0,27.1912,28.8721,30.0454,0.33623,1.06182,-1.77086,2371.09,0,0.226423,9,0.0987321,0.253427,0.0557313,0.506622,16893,422083,0.140359,0.0980839,1.43101,152.919
6194,19048,645,699,512,35,34,34,0,0,0,27.4432,30.7313,31.6069,0.450051,1.11982,1.59799,2172.57,0,0.252038,9,0.0620065,0.276985,0,0.441478,19048,419928,0.114058,0.0620523,1.83809,198.243
6258,10518,1263,197,517,32,24,29,0,0,0,18.7818,25.3813,31.3433,0.672623,1.35138,-0.540475,2305.73,0,0.373274,9,0.137001,0.57781,0.0532109,0.490163,10518,428458,0.219218,0.0887497,2.47007,261.93
6322,16231,817,1120,521,33,32,34,0,0,0,26.3284,27.6074,31.3573,0.300848,1.04858,2.68214,2190.64,0,0.210915,9,0.0949515,0.227117,0.0550369,0.326029,16231,422745,0.134967,0.0896896,1.50482,134.07
6386,15076,1266,924,527,31,30,34,0,0,0,24.1663,27.5634,32.1095,0.480943,1.14057,-0.711383,2034.41,0,0.212355,9,0.0956974,0.219865,0.0553455,0.425867,15076,423900,0.134943,0.0996174,1.35461,124.455
6450,13860,857,858,532,33,29,32,0,0,0,24.7402,26.8125,30.0512,0.385491,1.08376,0.74402,2112.45,0,0.246097,9,0.105239,0.270324,0.0570686,0.34825,13860,425116,0.152414,0.0914133,1.6673,163.885
6514,12783,769,149,536,32,27,34,0,0,0,21.28,26.2382,33.5517,0.585003,1.233,-3.07988,2122.06,0,0.224005,9,0.109739,0.41828,0.0534938,0.685467,12783,426193,0.166006,0.0961062,1.72732,182.617
6578,11532,1129,529,541,27,30,32,0,0,0,22.5915,25.3624,28.8261,0.454495,1.12265,-1.74365,1847.46,0,0.286475,9,0.107733,0.300003,0.0536738,0.356094,11532,427444,0.160203,0.078956,2.02901,152.802
6642,21157,708,824,546,35,34,35,0,0,0,30.1635,30.7691,31.2541,0.197431,1.02008,-0.189319,2749.64,0,0.24458,9,0.0699534,0.278734,0,0.335622,21157,417819,0.129963,0.0818794,1.58725,175.664
6706,9381,949,17,550,27,26,34,0,0,0,17.5277,22.3109,35.5076,0.618718,1.27289,-2.53107,2307.19,0,0.426253,9,0.149423,0.504308,0.0513592,0.622149,9381,314075,0.245942,0.113669,2.16368,252.023
6770,16030,1277,943,554,31,33,35,0,0,0,25.7502,28.2145,31.2991,0.408723,1.0957,2.03981,3231.13,0,0.410154,9,0.128694,0.425867,0.0542911,0.326029,16030,422946,0.201568,0.0946865,2.12879,268.424
6834,17189,1293,1082,559,33,32,34,0,0,0,27.487,28.4781,30.5594,0.261521,1.03606,-0.512015,2142.78,0,0.190212,9,0.0905023,0.21395,0.0557827,0.306432,17189,421787,0.12466,0.0975208,1.27829,121.837
6898,20722,771,968,564,34,35,34,0,0,0,30.07,30.7039,30.797,0.202142,1.02108,-0.348723,2984.59,0,0.295708,9,0.0726539,0.312039,0,0.368439,20722,418254,0.144031,0.0935521,1.53958,231.588
